result,red_top,red_jng,red_mid,red_bot,red_sup,blue_top,blue_jng,blue_mid,blue_bot,blue_sup,red_team,blue_team
1,3.0,3.481,3.687,6.108,15.964,3.0,13.199,4.728,6.398,13.112,32.24,40.437
0,2.229,0.8,5.087,1.14,15.964,3.0,16.145,3.0,0.7,3.0,25.22,25.845
0,3.0,13.199,5.087,6.108,15.964,3.0,5.113,3.0,19.266,10.223,43.358,40.602
1,6.441,3.0,3.0,6.398,13.112,3.0,3.481,8.559,2.217,15.964,31.951,33.221
0,1.444,13.199,8.559,6.108,3.0,3.0,2.733,2.503,19.266,15.964,32.31,43.466
1,3.0,13.199,0.8,3.767,3.0,3.0,2.733,5.253,1.14,15.964,23.766,28.090000000000003
0,3.0,13.199,0.8,9.134,3.0,3.0,3.168,3.0,6.398,15.964,29.133,31.53
0,3.0,3.481,8.559,6.108,15.964,3.0,5.593,9.042,6.398,3.0,37.112,27.032999999999998
0,2.229,13.199,3.687,19.266,3.0,3.0,3.481,9.042,6.398,15.964,41.381,37.885
1,3.0,9.513,8.559,3.767,3.0,0.8,13.199,3.0,4.217,15.964,27.839,37.18
1,3.0,9.513,8.559,9.134,3.0,3.0,13.199,2.503,2.217,15.964,33.206,36.882999999999996
1,3.0,9.513,9.042,6.108,9.034,3.0,13.199,5.253,12.086,10.223,36.697,43.760999999999996
1,3.0,4.22,9.042,6.034,3.677,3.0,8.129,3.0,1.14,1.323,25.973,16.592
0,6.441,13.199,3.0,6.398,15.964,6.367,9.513,3.42,3.127,13.112,45.002,35.538999999999994
0,6.367,13.199,3.687,4.217,13.112,3.0,8.129,10.155,19.266,9.034,40.582,49.583999999999996
1,0.8,9.513,9.042,19.266,3.0,3.0,13.199,1.177,6.108,15.964,41.620999999999995,39.448
1,3.0,3.481,3.687,19.266,15.964,3.0,9.513,9.042,12.614,9.034,45.397999999999996,43.202999999999996
0,3.0,9.513,9.042,9.134,3.0,6.441,3.303,3.0,6.034,3.677,33.689,22.455
0,3.0,5.113,4.817,19.266,3.0,3.0,9.505,9.042,12.614,9.034,35.196,43.195
0,6.441,9.513,4.728,6.398,3.0,3.0,3.303,9.042,3.127,13.112,30.080000000000002,31.583999999999996
1,3.0,9.513,9.042,6.398,13.112,6.441,13.199,1.5,12.614,3.0,41.065,36.754000000000005
0,6.441,9.513,9.042,3.127,1.843,3.0,4.22,8.677,6.034,3.677,29.966,25.607999999999997
0,3.0,9.513,4.817,3.767,3.0,6.367,9.505,5.253,6.398,13.112,24.096999999999998,40.635
1,6.441,9.505,3.687,6.398,13.112,3.0,9.513,8.559,19.266,15.964,39.143,56.30199999999999
1,3.0,9.505,4.817,9.134,15.964,3.0,9.513,9.042,19.266,3.0,42.42,43.821
0,3.0,0.733,5.087,12.086,15.964,3.0,4.22,10.25,6.398,3.0,36.87,26.868
0,3.0,16.145,6.705,19.266,3.0,6.441,3.303,10.25,12.086,10.223,48.116,42.303
0,3.0,13.199,6.705,12.086,10.223,6.441,16.145,4.728,12.614,7.617,45.212999999999994,47.544999999999995
1,3.0,16.145,3.495,12.086,6.483,3.0,5.593,3.0,6.398,15.964,41.208999999999996,33.955
0,3.0,9.513,5.087,12.614,6.483,3.0,9.505,3.0,19.266,13.112,36.697,47.883
1,3.0,9.513,10.155,6.034,3.677,3.0,5.593,10.25,12.086,10.223,32.379,41.152
