result,red_top,red_jng,red_mid,red_bot,red_sup,blue_top,blue_jng,blue_mid,blue_bot,blue_sup,red_team,blue_team
0,20.201,44.261,12.96,60.013,24.677,18.414,10.0,52.106,10.0,28.356,162.112,118.876
0,19.156,54.083,67.962,68.839,10.865,60.939,21.7,34.173,98.835,90.232,220.90500000000003,305.879
0,16.019,20.411,19.278,37.049,80.676,21.676,63.182,61.091,17.894,15.088,173.433,178.931
1,45.511,54.083,21.195,77.678,38.734,10.0,10.414,49.404,17.342,21.655,237.201,108.81500000000001
0,10.0,26.978,10.0,27.319,44.871,18.312,43.092,15.569,62.307,28.221,119.168,167.501
1,31.459,26.697,39.796,10.0,44.754,10.0,25.807,35.652,55.85,10.0,152.706,137.309
0,12.811,27.004,10.0,69.041,29.944,24.843,58.822,17.102,17.894,93.022,148.79999999999998,211.683
1,10.0,30.928,19.015,12.976,35.488,23.792,27.854,19.278,26.82,10.0,108.407,107.744
1,10.713,101.243,143.029,62.307,30.57,48.36,26.697,13.204,56.701,18.057,347.86199999999997,163.01899999999998
1,11.666,45.677,55.182,10.0,21.655,10.0,32.203,26.073,57.736,28.307,144.18,154.319
0,10.0,70.451,22.082,26.513,93.022,45.511,54.083,67.962,66.296,14.727,222.06799999999998,248.57899999999998
1,28.134,52.605,103.423,62.207,26.494,15.394,10.0,10.0,17.974,44.871,272.863,98.239
0,53.107,55.179,23.907,56.287,21.513,12.819,18.925,58.227,12.976,22.82,209.99300000000002,125.767
0,13.123,34.14,10.0,45.997,12.542,15.136,10.0,26.073,69.041,31.54,115.80199999999999,151.79
1,21.327,54.261,21.195,39.503,29.905,14.858,101.243,47.803,62.307,30.57,166.191,256.781
0,11.666,10.414,38.377,10.0,59.859,19.575,56.378,39.796,47.393,18.057,130.316,181.19899999999998
1,16.539,91.256,23.907,55.85,32.46,21.756,14.175,103.423,37.049,40.424,220.012,216.827
1,21.676,155.403,22.082,73.309,28.505,12.819,48.822,19.015,12.976,22.82,300.97499999999997,116.452
0,10.0,26.978,10.0,37.059,44.225,49.376,55.179,17.798,56.287,32.46,128.262,211.10000000000002
0,10.679,54.083,16.67,66.296,38.734,21.501,65.177,40.597,27.642,31.54,186.46200000000002,186.457
0,14.858,65.08,11.762,58.222,10.0,14.22,53.387,20.449,32.203,24.677,159.922,144.936
0,15.63,19.27,10.0,27.418,44.908,19.575,26.697,92.717,47.393,67.989,117.226,254.371
0,10.0,41.093,10.0,11.33,28.689,20.487,155.403,22.325,10.898,35.101,101.112,244.21399999999997
1,19.575,56.378,13.204,98.835,90.232,15.47,94.92,25.326,10.0,48.799,278.22400000000005,194.51500000000001
1,12.539,84.119,55.182,11.33,40.164,22.198,45.918,17.798,33.801,47.515,203.334,167.23000000000002
0,23.681,101.243,10.0,23.083,32.37,10.0,52.605,50.424,28.535,26.494,190.37699999999998,168.058
0,42.286,10.0,10.0,27.319,44.871,10.0,27.137,22.082,26.513,21.51,134.476,107.242
0,45.511,32.478,16.67,39.503,10.0,18.83,53.387,58.227,10.379,62.404,144.162,203.22699999999998
1,13.329,26.978,10.0,27.319,60.19,24.837,66.808,67.962,10.0,10.0,137.816,179.60700000000003
1,16.993,59.328,10.669,17.979,48.799,18.312,47.111,55.505,38.098,32.37,153.768,191.39600000000002
1,10.0,48.822,20.449,63.393,35.488,19.575,49.239,39.796,43.693,55.741,178.152,208.04399999999998
0,28.134,52.605,17.422,40.956,26.494,10.0,36.219,38.377,10.0,59.859,165.61100000000002,154.455
1,12.098,91.256,10.0,55.85,41.665,15.0,63.182,79.271,26.513,16.104,210.869,200.07
1,27.503,26.978,10.0,27.319,10.0,15.032,19.067,13.204,57.077,39.632,101.8,144.012
1,21.501,59.328,26.073,17.979,48.799,23.792,27.854,10.0,62.207,80.676,173.68,204.529
0,10.0,54.083,16.67,77.678,30.157,27.496,10.326,23.907,55.85,86.483,188.588,204.062
1,10.0,183.376,24.911,10.881,15.088,23.681,43.092,10.0,58.222,10.0,244.256,144.995
0,12.539,15.148,10.0,11.096,10.0,16.994,15.0,10.933,10.0,11.478,58.783,64.405
1,24.837,54.261,67.962,39.503,30.157,10.0,94.92,43.449,18.359,31.54,216.72,198.268
0,46.089,38.777,92.717,57.077,10.0,10.0,41.093,49.404,10.0,35.39,244.66,145.887
0,31.459,38.777,34.173,47.393,18.057,10.0,45.677,55.182,10.0,31.312,169.859,152.17100000000002
1,11.666,66.587,49.404,11.33,59.859,31.459,56.378,92.717,43.693,67.989,198.84600000000003,292.236
0,10.036,10.0,10.0,66.296,38.734,16.539,55.179,10.0,29.363,22.334,135.066,133.415
1,12.098,10.326,10.0,55.85,41.665,45.511,32.478,57.555,66.296,10.0,129.939,211.84000000000003
1,29.886,70.903,67.962,83.655,30.157,12.098,10.326,23.907,55.85,22.334,282.563,124.51500000000001
1,16.539,34.343,24.188,55.85,86.483,10.036,28.222,67.962,10.0,29.905,217.40300000000002,146.125
0,16.539,55.179,23.907,56.287,10.0,10.0,84.119,49.404,11.33,59.859,161.912,214.71200000000002
1,27.496,17.922,10.0,56.287,41.665,10.0,10.0,55.182,11.33,36.849,153.37,123.36099999999999
1,53.107,55.179,23.907,56.287,41.665,10.0,84.119,49.404,24.398,16.095,230.145,184.016
1,27.496,55.179,31.825,56.287,86.483,10.0,66.587,38.377,10.0,40.164,257.27,165.128
0,16.092,58.822,79.271,14.789,28.505,14.22,20.487,19.015,10.379,62.404,197.47899999999998,126.505
0,10.0,155.403,79.271,73.309,22.35,20.201,48.822,19.015,60.013,35.488,340.33299999999997,183.539
0,20.201,53.387,65.366,66.564,14.326,21.676,70.451,25.126,42.322,93.022,219.844,252.59699999999998
1,20.487,58.822,37.917,73.309,35.426,10.0,48.822,58.227,60.013,35.488,225.961,212.55
0,10.0,30.928,10.0,66.564,34.643,21.676,155.403,25.126,62.478,93.022,152.135,357.705
1,14.22,48.822,16.316,66.564,11.66,10.0,28.786,25.23,55.85,41.665,157.582,161.531
0,27.496,55.179,17.798,39.338,32.46,51.973,53.387,65.366,60.013,24.677,172.27100000000002,255.416
0,10.0,55.179,31.825,39.338,41.665,20.201,53.387,65.366,12.976,24.677,178.007,176.607
1,38.043,26.023,65.366,66.564,10.0,21.676,70.451,23.784,26.513,28.505,205.996,170.929
0,20.201,48.822,65.366,66.564,11.66,21.676,95.079,25.126,42.322,42.799,212.613,227.002
1,38.043,48.822,65.366,38.482,11.623,21.676,155.403,25.126,42.322,60.369,202.33599999999998,304.89599999999996
1,10.0,70.451,25.126,73.309,42.799,51.973,53.387,65.366,38.482,11.623,221.685,220.831
0,10.664,48.822,23.589,66.564,11.623,20.487,71.642,27.862,21.807,42.799,161.262,184.59699999999998
